time,delta_D,curvat_trans,u,ax,ay,az
8.099999999999909051e+00,2.488981937110019971e-02,1.458820097806000056e-04,5.750690201820141567e+01,2.586777179830483053e+00,4.824381930196964818e-01,0.000000000000000000e+00
8.150000000000090949e+00,2.680065698602610014e-02,1.576407566227999919e-04,5.763593365511273703e+01,2.574107500114489078e+00,5.236669631516863710e-01,0.000000000000000000e+00
8.199999999999818101e+00,2.869557897395230012e-02,1.697431231831000094e-04,5.776427519308938230e+01,2.559198000737126222e+00,5.663838292332136204e-01,0.000000000000000000e+00
8.250000000000000000e+00,3.073785710940169988e-02,1.822322793296000042e-04,5.789184971659508960e+01,2.543993215050673218e+00,6.107453363138350966e-01,0.000000000000000000e+00
8.300000000000181899e+00,3.276739850402649729e-02,1.950939497026999965e-04,5.801868093345640176e+01,2.529169647348823435e+00,6.567188811861389697e-01,0.000000000000000000e+00
8.349999999999909051e+00,3.494458093330300025e-02,2.083604873617999958e-04,5.814477718504986115e+01,2.514960803016883961e+00,7.044282848123136764e-01,0.000000000000000000e+00
8.400000000000090949e+00,3.711797242605070074e-02,2.220203457541000116e-04,5.827018562437928750e+01,2.501261562057992993e+00,7.538511085286312419e-01,0.000000000000000000e+00
8.449999999999818101e+00,3.943163716515849654e-02,2.360982156017999919e-04,5.839489938219249865e+01,2.487005968374522258e+00,8.050864803235415756e-01,0.000000000000000000e+00
8.500000000000000000e+00,4.176362401227570048e-02,2.505875017081000099e-04,5.851887385920854712e+01,2.471888891857515702e+00,8.581265247132500162e-01,0.000000000000000000e+00
8.550000000000181899e+00,4.419557321715839732e-02,2.658406380788000184e-04,5.864209970786858150e+01,2.457414171264006963e+00,9.141982692165240287e-01,0.000000000000000000e+00
8.599999999999909051e+00,4.660142958178119937e-02,2.817604070571999987e-04,5.876462429110706154e+01,2.443472160554224004e+00,9.729978794239991791e-01,0.000000000000000000e+00
8.650000000000090949e+00,4.906720753024600146e-02,2.983478561692000115e-04,5.888645367878883263e+01,2.429910463445426494e+00,1.034555330276356599e+00,0.000000000000000000e+00
8.699999999999818101e+00,5.161071386638509811e-02,3.156032142389999877e-04,5.900761792585919352e+01,2.416507593857080582e+00,1.098898507624162191e+00,0.000000000000000000e+00
8.750000000000000000e+00,5.425150140955419670e-02,3.334700037447999791e-04,5.912809871449798038e+01,2.402594002146574592e+00,1.165855170337613433e+00,0.000000000000000000e+00
8.800000000000181899e+00,5.692127073339490334e-02,3.518397093435999753e-04,5.924789206324623336e+01,2.389375098866936220e+00,1.235067404977248096e+00,0.000000000000000000e+00
8.849999999999909051e+00,5.967248530387909977e-02,3.706502780860999749e-04,5.936702796015789829e+01,2.375852309569492782e+00,1.306336151968925385e+00,0.000000000000000000e+00
8.900000000000090949e+00,6.266751233028490520e-02,3.898714164127000249e-04,5.948546866061408878e+01,2.361714556384476804e+00,1.379568187170159277e+00,0.000000000000000000e+00
8.949999999999818101e+00,6.547107766869579570e-02,4.095461675414000229e-04,5.960320700972469865e+01,2.347582563900576957e+00,1.454930078196265519e+00,0.000000000000000000e+00
9.000000000000000000e+00,6.803934811607180444e-02,4.294151549741000076e-04,5.972020673435247318e+01,2.331388156958627444e+00,1.531510478136112630e+00,0.000000000000000000e+00
9.050000000000181899e+00,7.069330732934879513e-02,4.493519562521999973e-04,5.983627094314765316e+01,2.311055678348341136e+00,1.608850451738504495e+00,0.000000000000000000e+00
9.099999999999909051e+00,7.316461280645179810e-02,4.691836483307999859e-04,5.995131254753916039e+01,2.289614077349232613e+00,1.686321043387065677e+00,0.000000000000000000e+00
9.150000000000090949e+00,7.556107453571060673e-02,4.886639320876999580e-04,6.006516566450393668e+01,2.264577499360895807e+00,1.763013523840907260e+00,0.000000000000000000e+00
9.199999999999818101e+00,7.774354286521339974e-02,5.075618590630000043e-04,6.017780416909013752e+01,2.241169305209646190e+00,1.838068332604753552e+00,0.000000000000000000e+00
9.250000000000000000e+00,7.951340275391609314e-02,5.255719055516000276e-04,6.028920854713940969e+01,2.215062669387974026e+00,1.910342806119035508e+00,0.000000000000000000e+00
9.300000000000181899e+00,8.115797736937090112e-02,5.424669754641000315e-04,6.039931187715407646e+01,2.188404030946096146e+00,1.978961228768648883e+00,0.000000000000000000e+00
9.349999999999909051e+00,8.232393578483980512e-02,5.579151192299999784e-04,6.050803946863852190e+01,2.160531275023418463e+00,2.042651577495257165e+00,0.000000000000000000e+00
9.400000000000090949e+00,8.333960304609179526e-02,5.716841713095000433e-04,6.061535709468581246e+01,2.131517989902309562e+00,2.100494282419853143e+00,0.000000000000000000e+00
9.449999999999818101e+00,8.398283626157089510e-02,5.835389345647000242e-04,6.072116319794311323e+01,2.100523292485783955e+00,2.151542865737941401e+00,0.000000000000000000e+00
9.500000000000000000e+00,8.416427694100669932e-02,5.933243743390999737e-04,6.082539125032708682e+01,2.068334732638797746e+00,2.195138931804633042e+00,0.000000000000000000e+00
9.550000000000181899e+00,8.418232410458680037e-02,6.008640422682999700e-04,6.092799206252887245e+01,2.035463572106139818e+00,2.230539645239500768e+00,0.000000000000000000e+00
9.599999999999909051e+00,8.426750522781920050e-02,6.063119481883999778e-04,6.102892499283930761e+01,2.001486854147322081e+00,2.258226849872071007e+00,0.000000000000000000e+00
9.650000000000090949e+00,8.436003223269500362e-02,6.099088995338000294e-04,6.112813301460696636e+01,1.966621113489664952e+00,2.279015263535816072e+00,0.000000000000000000e+00
9.699999999999818101e+00,8.498284915689380270e-02,6.121123134507000171e-04,6.122559110733314469e+01,1.931377478437934059e+00,2.294547695112397090e+00,0.000000000000000000e+00
9.750000000000000000e+00,8.585928287917950208e-02,6.137462516679000361e-04,6.132125679317695699e+01,1.894880776263397903e+00,2.307867903328877812e+00,0.000000000000000000e+00
9.800000000000181899e+00,8.775343094613230477e-02,6.155992148873999604e-04,6.141506016957882252e+01,1.856818284871990965e+00,2.321923038088521629e+00,0.000000000000000000e+00
9.849999999999909051e+00,8.985425608648769935e-02,6.188461826686999807e-04,6.150691640564991758e+01,1.816966543269521228e+00,2.341157467524190405e+00,0.000000000000000000e+00
9.900000000000090949e+00,9.273700500358729448e-02,6.240510831608999656e-04,6.159673230971577595e+01,1.775145788892725562e+00,2.367748054645255174e+00,0.000000000000000000e+00
9.949999999999818101e+00,9.530914197208620320e-02,6.319004544745000437e-04,6.168440163518972241e+01,1.731061229250473898e+00,2.404359368737249092e+00,0.000000000000000000e+00
1.000000000000000000e+01,9.764617776272929706e-02,6.422230941820000153e-04,6.176980527530761833e+01,1.684450715510641627e+00,2.450407895511554912e+00,0.000000000000000000e+00
1.005000000000018190e+01,9.927002010424730571e-02,6.544494937029000491e-04,6.185280817501145378e+01,1.634960299872912470e+00,2.503773160423671484e+00,0.000000000000000000e+00
1.009999999999990905e+01,1.000638552801690062e-01,6.675222294937000140e-04,6.193325382273575741e+01,1.582062852431469047e+00,2.560433658945232338e+00,0.000000000000000000e+00
1.015000000000009095e+01,1.005379434484872936e-01,6.801813028414000406e-04,6.201096056219800801e+01,1.525278200053894473e+00,2.615541450850180194e+00,0.000000000000000000e+00
1.019999999999981810e+01,1.005129566324225038e-01,6.915313015652000067e-04,6.208571141060372156e+01,1.463654220275580453e+00,2.665601146807580424e+00,0.000000000000000000e+00
1.025000000000000000e+01,1.005802561361014008e-01,7.006717161969999675e-04,6.215724411062358712e+01,1.396339773353092006e+00,2.707061287773229630e+00,0.000000000000000000e+00
1.030000000000018190e+01,1.005103470689133055e-01,7.074076225959999948e-04,6.222523864132578808e+01,1.321861726407053794e+00,2.739068395718327942e+00,0.000000000000000000e+00
1.034999999999990905e+01,1.004648205473862993e-01,7.117165665888999706e-04,6.228930187910933114e+01,1.238735037060872735e+00,2.761429766070041758e+00,0.000000000000000000e+00
1.040000000000009095e+01,1.003183237831641039e-01,7.139551223303999914e-04,6.234894660504033226e+01,1.144697137752491045e+00,2.775422818874151876e+00,0.000000000000000000e+00
1.044999999999981810e+01,1.000257179637529942e-01,7.145339579823999478e-04,6.240356741949820218e+01,1.037195044349813244e+00,2.782541873815471245e+00,0.000000000000000000e+00
1.050000000000000000e+01,9.960993359990499840e-02,7.138671180644999906e-04,6.245240085267275987e+01,9.124828449024455779e-01,2.784297614067586135e+00,0.000000000000000000e+00
1.055000000000018190e+01,9.902530766863799905e-02,7.122900225767000298e-04,6.249448087451168021e+01,7.659884144153426000e-01,2.781891520135112206e+00,0.000000000000000000e+00
1.059999999999990905e+01,9.839120283373259390e-02,7.100368139069000370e-04,6.252853970156206032e+01,5.901780578420446899e-01,2.776114912505186716e+00,0.000000000000000000e+00
1.065000000000009095e+01,9.757118999201519483e-02,7.072534535843999926e-04,6.255294809776788867e+01,3.786320948234703221e-01,2.767391751475949402e+00,0.000000000000000000e+00
1.069999999999981810e+01,9.678088141704499492e-02,7.040366122767000500e-04,6.256570735415297690e+01,1.225968825171657034e-01,2.755928604230841739e+00,0.000000000000000000e+00
1.075000000000000000e+01,9.574942985548250129e-02,7.004010785573999698e-04,6.256436398123418030e+01,-1.874773885831972908e-01,2.741579689916667117e+00,0.000000000000000000e+00
1.080000000000018190e+01,9.480583927668920219e-02,6.963376671051999629e-04,6.254599256527912843e+01,-5.594713291732394955e-01,2.724073779555645114e+00,0.000000000000000000e+00
1.084999999999990905e+01,9.348526357745369497e-02,6.917771494502000188e-04,6.250740642594168861e+01,-9.969320440767873714e-01,2.702894977515847952e+00,0.000000000000000000e+00
1.090000000000009095e+01,9.218320553353059887e-02,6.867291141618999490e-04,6.244526340028703260e+01,-1.501663958212062999e+00,2.677839007621956480e+00,0.000000000000000000e+00
1.094999999999981810e+01,9.132322401175860249e-02,6.611985137766999976e-04,6.232971240276938119e+01,-3.885523070884109753e+00,2.568751629510656720e+00,0.000000000000000000e+00
1.100000000000000000e+01,8.936956055842440461e-02,6.418638004966999632e-04,6.207459269025171267e+01,-5.770929360718514367e+00,2.473264935593424863e+00,0.000000000000000000e+00
1.105000000000018190e+01,8.510097405083570654e-02,6.597355343578999946e-04,6.179769637239525792e+01,-5.103373296199992026e+00,2.519500500317640501e+00,0.000000000000000000e+00
1.109999999999990905e+01,8.235952601797559558e-02,6.680521253362000028e-04,6.155688140642832451e+01,-4.780235131347300381e+00,2.531416281100128618e+00,0.000000000000000000e+00
1.115000000000009095e+01,8.058941382271800347e-02,6.526494449074000297e-04,6.129532295395526376e+01,-5.826790700420742652e+00,2.452080073904324031e+00,0.000000000000000000e+00
1.119999999999981810e+01,7.809997235163990137e-02,6.345160497507999504e-04,6.097526013109697374e+01,-6.851978831129969194e+00,2.359119472531252093e+00,0.000000000000000000e+00
1.125000000000000000e+01,7.346031320332220560e-02,6.279682812769000078e-04,6.062457321864975768e+01,-7.079531036603255778e+00,2.307996238292333135e+00,0.000000000000000000e+00
1.130000000000018190e+01,6.777363270488290237e-02,6.195307797570000436e-04,6.026942663901938602e+01,-7.171769920877758331e+00,2.250385950798047485e+00,0.000000000000000000e+00
1.134999999999990905e+01,6.199640346484829728e-02,5.989331240335999665e-04,5.990079120859807205e+01,-7.634246667456308977e+00,2.149034809687369041e+00,0.000000000000000000e+00
1.140000000000009095e+01,5.427767410108230023e-02,5.710040734735000265e-04,5.950410534855151212e+01,-8.198924565880968629e+00,2.021776137057281097e+00,0.000000000000000000e+00
1.144999999999981810e+01,4.571976531940279836e-02,5.437803600877999652e-04,5.908634491204214356e+01,-8.467094372655990853e+00,1.898443902338540878e+00,0.000000000000000000e+00
1.150000000000000000e+01,3.506976560111600000e-02,5.111950491169999508e-04,5.865936550517375991e+01,-8.620272036261402704e+00,1.758981862145207131e+00,0.000000000000000000e+00
1.155000000000018190e+01,2.495864451383639909e-02,4.677331741679000075e-04,5.822229660085216807e+01,-8.883337259941434638e+00,1.585538668688102781e+00,0.000000000000000000e+00
1.159999999999990905e+01,1.164192444582870002e-02,4.146934985938999945e-04,5.777057567329028132e+01,-9.176615250663200385e+00,1.384014426780920903e+00,0.000000000000000000e+00
1.165000000000009095e+01,-1.686607142591599892e-03,3.553320573780000078e-04,5.730657372071365074e+01,-9.363952836683296255e+00,1.166925894858766632e+00,0.000000000000000000e+00
1.169999999999981810e+01,-2.031181488586450076e-02,2.852250099484000215e-04,5.683517517045699208e+01,-9.494567560491036673e+00,9.213444194387258035e-01,0.000000000000000000e+00
1.175000000000000000e+01,-3.835999040474109834e-02,2.026416612606000013e-04,5.635639041414402328e+01,-9.658869823548970501e+00,6.435985771720377224e-01,0.000000000000000000e+00
1.180000000000018190e+01,-6.334731350784950088e-02,1.070457841900999979e-04,5.587333431017356844e+01,-9.614723686071599218e+00,3.341786855369353049e-01,0.000000000000000000e+00
1.184999999999990905e+01,-8.547323631174849612e-02,-6.209978092860902674e-06,5.539445682339555077e+01,-9.576536165007189183e+00,-1.905560248531289885e-02,0.000000000000000000e+00
1.190000000000009095e+01,-1.153170726337427038e-01,-1.419068965698999933e-04,5.491144170435723737e+01,-9.778536229741140673e+00,-4.278871014200218981e-01,0.000000000000000000e+00
1.194999999999981810e+01,-1.459999025153362051e-01,-2.974752150335999829e-04,5.441684815119809571e+01,-9.968214374421391355e+00,-8.808816323286633443e-01,0.000000000000000000e+00
1.200000000000000000e+01,-1.843722393444779117e-01,-4.819509189710000237e-04,5.391780263710018772e+01,-9.997361074924720370e+00,-1.401093705760558361e+00,0.000000000000000000e+00
1.205000000000018190e+01,-2.217050198381022019e-01,-6.973326528833999555e-04,5.341608648537671655e+01,-1.006860267358139538e+01,-1.989684123155194495e+00,0.000000000000000000e+00
1.209999999999990905e+01,-2.587838017528852896e-01,-9.400655979249000413e-04,5.291104850570000906e+01,-1.013310817019658749e+01,-2.631787957310817827e+00,0.000000000000000000e+00
1.215000000000009095e+01,-2.906054937042006903e-01,-1.208203294272999989e-03,5.240237629609424630e+01,-1.022622435048527123e+01,-3.317737170016585857e+00,0.000000000000000000e+00
1.219999999999981810e+01,-3.092116842237910834e-01,-1.490407925631199960e-03,5.188874576963390695e+01,-1.030520898333329960e+01,-4.012836803020165988e+00,0.000000000000000000e+00
1.225000000000000000e+01,-3.174501270989428248e-01,-1.782129868072500085e-03,5.137307316216487862e+01,-1.031900734013124854e+01,-4.703384042257014563e+00,0.000000000000000000e+00
1.230000000000018190e+01,-3.138904178205002005e-01,-2.081192348714100068e-03,5.085884214230512157e+01,-1.025563893627369794e+01,-5.383257549242194351e+00,0.000000000000000000e+00
1.234999999999990905e+01,-3.126954528469104155e-01,-2.354909705256600164e-03,5.034525797154159221e+01,-1.030723841740813640e+01,-5.968860110400943775e+00,0.000000000000000000e+00
1.240000000000009095e+01,-3.144710123300599180e-01,-2.601782674669400174e-03,4.982745441097296180e+01,-1.039491837939227636e+01,-6.459641534484130254e+00,0.000000000000000000e+00
1.244999999999981810e+01,-3.171529632023447065e-01,-2.835983858222900118e-03,4.930738254840418477e+01,-1.039892302067666030e+01,-6.894894929446452991e+00,0.000000000000000000e+00
1.250000000000000000e+01,-3.266553343081363137e-01,-3.062893402360599825e-03,4.879014265302512143e+01,-1.029167451680488554e+01,-7.291150422236521322e+00,0.000000000000000000e+00
1.255000000000018190e+01,-3.332742955311708832e-01,-3.265277165735800107e-03,4.827670164472525727e+01,-1.024065242275600873e+01,-7.610185317859278875e+00,0.000000000000000000e+00
1.259999999999990905e+01,-3.482235316026566219e-01,-3.461733689496300156e-03,4.776762321678344847e+01,-1.014177278225622381e+01,-7.898796402895812641e+00,0.000000000000000000e+00
1.265000000000009095e+01,-3.608819251405818163e-01,-3.615986279834399863e-03,4.726012057440993175e+01,-1.017503514908747597e+01,-8.076374047844895543e+00,0.000000000000000000e+00
1.269999999999981810e+01,-3.798627071714352765e-01,-3.760182625190399818e-03,4.675201035111847148e+01,-1.014350885179131367e+01,-8.218820947331401783e+00,0.000000000000000000e+00
